id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1622095769 ,3c55953e-ea59-3d14-946e-af80424aad17,   -5.370630 ,  -43.302100 ,2023-02-28 16:39:00,Brasil,MARANHÃO,MATÕES,Cerrado
 1622095789 ,2b1817fd-2006-3e68-be5b-45bd95156543,   -5.925900 ,  -43.259000 ,2023-02-28 16:39:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga
 1622095798 ,fdcbd55b-55f5-319d-93b6-8d29517a786e,   -5.927210 ,  -43.268100 ,2023-02-28 16:39:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga
 1622095807 ,f21c7e9b-e801-3a3f-ae2a-68270de2b680,   -3.255030 ,  -42.423870 ,2023-02-28 16:39:00,Brasil,MARANHÃO,SÃO BERNARDO,Cerrado
 1622159778 ,a09ed3ee-dcdc-350a-846d-6569a56f48cd,   -5.564530 ,  -45.333100 ,2023-03-02 16:24:00,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado
 1622159779 ,c58278cd-e8e6-3d32-912d-f44e38663c8c,   -6.941920 ,  -46.116830 ,2023-03-02 16:24:00,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado
 1622159810 ,3763de41-2b39-328e-a841-14c877932249,   -5.565230 ,  -45.337960 ,2023-03-02 16:24:00,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado
 1622159824 ,37ec14d1-3606-33cc-9c2d-c7cfbc3b8afd,   -3.610370 ,  -43.412230 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CHAPADINHA,Cerrado
 1622159835 ,5a673626-1582-3468-bf69-ef6d8def7742,   -6.349990 ,  -42.893380 ,2023-03-02 16:24:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga
 1622159848 ,a1a4da73-85ed-3c4c-8fde-462f9402156b,   -5.625650 ,  -44.231480 ,2023-03-02 16:24:00,Brasil,MARANHÃO,SÃO DOMINGOS DO MARANHÃO,Cerrado
 1622159879 ,9054c70d-64a2-3d82-b8eb-a912491f5453,   -5.769240 ,  -44.434370 ,2023-03-02 16:24:00,Brasil,MARANHÃO,SÃO DOMINGOS DO MARANHÃO,Cerrado
 1622159885 ,3f0efec3-fa8a-3c03-925d-6b93d9f82a7b,   -3.612180 ,  -43.425050 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CHAPADINHA,Cerrado
 1622159894 ,f291900c-0cbe-33d5-b7d4-6f0621a94085,   -3.912660 ,  -43.178040 ,2023-03-02 16:24:00,Brasil,MARANHÃO,BURITI,Cerrado
 1622159902 ,05175e1e-e0e1-386f-abfe-26375dfbfd0d,   -4.482720 ,  -42.935510 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1622159906 ,fe6f2487-3b5f-3dfa-888d-26f4713a902c,   -3.536830 ,  -43.468560 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CHAPADINHA,Cerrado
 1622159908 ,00c913ab-ea88-36be-8300-978edf50f957,   -6.246100 ,  -47.320390 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CAMPESTRE DO MARANHÃO,Cerrado
 1622159912 ,d2fd6791-4eea-39ca-aba7-72accf75abbc,   -4.484450 ,  -42.947710 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CAXIAS,Cerrado
 1622159927 ,61a3d1ef-f4b7-3882-8ea9-4b91b60d9200,   -5.310120 ,  -43.257820 ,2023-03-02 16:24:00,Brasil,MARANHÃO,MATÕES,Cerrado
 1622159934 ,6da1acfc-be8b-3678-957d-6034c0a250fa,   -5.937550 ,  -43.256650 ,2023-03-02 16:24:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga
 1622159942 ,e9cedd7d-af3f-35e3-882c-1d2438e874a2,   -5.562030 ,  -45.314000 ,2023-03-02 16:24:00,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado
 1622159946 ,e3c30a18-2b1c-381e-84dd-177b770f212e,   -6.261330 ,  -46.162430 ,2023-03-02 16:24:00,Brasil,MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado
 1622159950 ,67ee6b58-b207-3402-a101-25616925d798,   -6.105880 ,  -43.959430 ,2023-03-02 16:24:00,Brasil,MARANHÃO,COLINAS,Cerrado
 1622159954 ,664efac2-2abd-33b7-9ba6-bf4170d9a3da,   -7.818600 ,  -46.950210 ,2023-03-02 16:24:00,Brasil,MARANHÃO,CAROLINA,Cerrado
 1622159958 ,e098d7c0-9dd9-3317-b746-2f9b9fb04148,   -8.444650 ,  -45.922650 ,2023-03-02 16:24:00,Brasil,MARANHÃO,TASSO FRAGOSO,Cerrado
 1622159960 ,877db2d4-44fc-360d-b278-03f216f86f51,   -5.562580 ,  -45.318850 ,2023-03-02 16:24:00,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado
 1622159961 ,a84a2cd4-5b2a-3bd3-ad81-2b243dcaa46f,   -6.477070 ,  -44.659360 ,2023-03-02 16:24:00,Brasil,MARANHÃO,MIRADOR,Cerrado
 1622159963 ,58fc46b9-5922-3bd4-8158-0612fec3c678,   -8.953210 ,  -46.819400 ,2023-03-02 16:24:00,Brasil,MARANHÃO,BALSAS,Cerrado
