id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1369716428 ,5c9bab9f-5fe4-3991-87a5-017a1c40cea0,   -7.200000 ,  -46.253000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,NOVA COLINAS,Cerrado
 1369716413 ,3e47ef76-dc21-38ec-853d-737bc499a79f,   -7.214000 ,  -44.668000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BENEDITO LEITE,Cerrado
 1369716412 ,44f9982c-a056-3e30-b1c5-2388c39dacb3,   -7.240000 ,  -46.654000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1369716411 ,c8ff377b-b503-3f9b-ae80-a402cb8c82e8,   -7.247000 ,  -46.523000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1369716409 ,d1b42ff5-955f-3679-a383-e19f92b56bc1,   -7.252000 ,  -45.380000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SAMBAÍBA,Cerrado
 1369716405 ,4c29d03c-34b9-39d9-bf73-6542830babbe,   -7.253000 ,  -45.389000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,SAMBAÍBA,Cerrado
 1369716403 ,8b2a5cfd-601c-3b36-9345-66dafcafe6df,   -7.255000 ,  -46.512000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1369716402 ,d4157a51-fb77-39ca-8cac-a6601bdbb9aa,   -7.256000 ,  -46.521000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1369716400 ,6df23543-f120-3daa-9c23-cae616e2d11c,   -7.260000 ,  -46.416000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,RIACHÃO,Cerrado
 1369716395 ,57d64993-ca6f-3cfe-a594-63ba96a8f549,   -7.280000 ,  -44.614000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BENEDITO LEITE,Cerrado
 1369716392 ,fbbba9c3-7e95-3482-a5b8-631dde6fdf0b,   -7.292000 ,  -44.631000 ,2019-08-28 16:40:00,Brasil,MARANHÃO,BENEDITO LEITE,Cerrado
